name,brand,sizes,skus,originalPrice,promotionalPrice,discountPercentage,discountAmount
DETROIT JACKET - Summer jacket - black,Carhartt WIP,"M, L","C1421U01W-Q11000M000, C1421U01W-Q11000L000",199.99,199.99,0.0,0.0
MER LACROIX - Shift dress - turquoise,Desigual,"10, 12","DE121C19X-K11000S000, DE121C19X-K11000M000",109.99,77.0,30.0,32.989999999999995
LONGSLEEVE - Jumper - black,Marc O'Polo,"XXS, XS, S","MA321I19F-Q110XXS000, MA321I19F-Q1100XS000, MA321I19F-Q11000S000",99.99,90.0,10.0,9.989999999999995
VMGLORIARIB CROSS OVER STRAP - Top - black,Vero Moda Tall,"L, XL, XXL","VEB21D04A-Q1100LT000, VEB21D04A-Q110XLT000, VEB21D04A-Q110XXL000",25.99,25.99,0.0,0.0
SS CN 4G ALLOVER TEE - Print T-shirt - jet black,Guess,"XS, S, M, L, XL","GU121D1NZ-Q1100XS000, GU121D1NZ-Q11000S000, GU121D1NZ-Q11000M000, GU121D1NZ-Q11000L000, GU121D1NZ-Q1100XL000",49.99,49.99,0.0,0.0
LONG SLEEVELESS WITH HOOD - Maxi dress - grey,Massimo Dutti,"XS, S","M3I21C105-C1100XS000, M3I21C105-C11000S000",89.95,89.95,0.0,0.0
GHIRO - Blouse - gold,Marella,"10, 12, 16","M7521E04I-F110036000, M7521E04I-F110038000, M7521E04I-F110042000",109.99,88.0,20.0,21.989999999999995
GOLDEN HOUR - Print T-shirt - salt crystal,Billabong,"XS, S, M, L, XL","BI721D0GT-A1100XS000, BI721D0GT-A11000S000, BI721D0GT-A11000M000, BI721D0GT-A11000L000, BI721D0GT-A1100XL000",31.99,31.99,0.0,0.0
ONLALMA  - Bomber Jacket - pumice stone,ONLY,"L, XL, 3XL","ON321U14U-C11000L000, ON321U14U-C1100XL000, ON321U14U-C1103XL000",35.99,35.99,0.0,0.0
STAR POCKET HSS - Print T-shirt - black,DC Shoes,"XS, S, M, L","DC121000P-Q1100XS000, DC121000P-Q11000S000, DC121000P-Q11000M000, DC121000P-Q11000L000",26.99,26.99,0.0,0.0
SHORT  - Polo shirt - black,Urban Classics,"XS, 5XL","UR621D077-Q1100XS000, UR621D077-Q1105XL000",35.0,35.0,0.0,0.0
ESSENTIAL  - Hoodie - wedgewood blue,Superdry,"8, 10, 12, 14, 16","SU221J21B-K120008000, SU221J21B-K120010000, SU221J21B-K120012000, SU221J21B-K120014000, SU221J21B-K120016000",39.99,39.99,0.0,0.0
NARINA DRESS - Cocktail dress / Party dress - white cream,Bruuns Bazaar,"XS, S, M, L, XL","BR321C0HB-B1100XS000, BR321C0HB-B11000S000, BR321C0HB-B11000M000, BR321C0HB-B11000L000, BR321C0HB-B1100XL000",179.99,179.99,0.0,0.0
FLY SHORT - Sports shorts - black/reflective,Under Armour,"XS, S, M, L, XL","UN241E0RQ-Q1100XS000, UN241E0RQ-Q11000S000, UN241E0RQ-Q11000M000, UN241E0RQ-Q11000L000, UN241E0RQ-Q1100XL000",26.99,26.99,0.0,0.0
MERIDIAN MIDDY - Leggings - black,Under Armour,"XS, S, M, L, XL","UN241E0S1-Q1100XS000, UN241E0S1-Q1100SM000, UN241E0S1-Q1100MD000, UN241E0S1-Q1100LG000, UN241E0S1-Q1100XL000",55.0,55.0,0.0,0.0
SLFLYRA ANKLE SHIRT DRESS - Maxi dress - sandshell,Selected Femme,"6, 8, 12","SE521C1G8-A110034000, SE521C1G8-A110036000, SE521C1G8-A110040000",124.99,112.0,10.0,12.989999999999995
SHORT SLEEVE - Basic T-shirt - cruise navy,Polo Ralph Lauren,"XXS, XS, S, M, L, XL, XXL","PO221D0FG-K110XXS000, PO221D0FG-K1100XS000, PO221D0FG-K11000S000, PO221D0FG-K11000M000, PO221D0FG-K11000L000, PO221D0FG-K1100XL000, PO221D0FG-K110XXL000",75.0,75.0,0.0,0.0
ONLWESTA JACKET  - Denim jacket - light blue denim,ONLY,"6, 8, 10","ON321G10V-K120034000, ON321G10V-K120036000, ON321G10V-K120038000",39.99,36.0,10.0,3.990000000000002
HIGH WAIST FLARED - Leggings - Trousers - watergreen,Urban Classics,"XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL","UR621A05U-M1100XS000, UR621A05U-M11000S000, UR621A05U-M11000M000, UR621A05U-M11000L000, UR621A05U-M1100XL000, UR621A05U-M110XXL000, UR621A05U-M1103XL000, UR621A05U-M1104XL000, UR621A05U-M1105XL000",40.0,40.0,0.0,0.0
REALEEN BERMUDA - Shorts - indigo dusk,Lauren Ralph Lauren,"2, 4, 8, 20, 22","L4221S00F-K120111000, L4221S00F-K120000000, L4221S00F-K120004000, L4221S00F-K120016000, L4221S00F-K120018000",129.99,117.0,10.0,12.990000000000009
MARINER STRIPE - Swimsuit - dark navy,Lauren Ralph Lauren,"10, 14, 16","L4281G02I-K110006000, L4281G02I-K110010000, L4281G02I-K110012000",219.99,154.0,30.0,65.99000000000001
TREND  - Trousers - black/white,Nike Sportswear,"XS, S, M, L, XL","NI121A0O6-Q1100XS000, NI121A0O6-Q11000S000, NI121A0O6-Q11000M000, NI121A0O6-Q11000L000, NI121A0O6-Q1100XL000",79.99,79.99,0.0,0.0
RELAXED - Button-down blouse - black,Calvin Klein,"6, 8, 10, 12, 14, 16","6CA21E071-Q110032000, 6CA21E071-Q110034000, 6CA21E071-Q110036000, 6CA21E071-Q110038000, 6CA21E071-Q110040000, 6CA21E071-Q110042000",104.99,104.99,0.0,0.0
RUN ULTRASPUN CROP TOP - Top - black/fireglow,Puma,"XS, S, M, L, XL","PU141D153-Q1100XS000, PU141D153-Q11000S000, PU141D153-Q11000M000, PU141D153-Q11000L000, PU141D153-Q1100XL000",43.99,43.99,0.0,0.0
ONLNEWTAHOE HOOD - Waistcoat - pumice stone,ONLY,"XS, S, M, L, XL, 3XL","ON321G141-B1100XS000, ON321G141-B11000S000, ON321G141-B11000M000, ON321G141-B11000L000, ON321G141-B1100XL000, ON321G141-B1103XL000",39.99,39.99,0.0,0.0
SWEETY - Winter coat - black,Navahoo,"XS, S, M, L, XL, XXL","NAP21U00B-Q1100XS000, NAP21U00B-Q11000S000, NAP21U00B-Q11000M000, NAP21U00B-Q11000L000, NAP21U00B-Q1100XL000, NAP21U00B-Q110XXL000",167.7,167.7,0.0,0.0
VINTAGE WASHED GRAPHIC JOGGER - Tracksuit bottoms - lauren navy,Superdry,"12, 14","SU221A0JS-K120012000, SU221A0JS-K120014000",54.99,54.99,0.0,0.0
ONLLOUISE MIX O NECK - Sweatshirt - naval academy/cloud dancer/clear sky,ONLY,"XXS, XS, S, M, L, XL, XXL, 3XL","ON321J13N-K110XXS000, ON321J13N-K1100XS000, ON321J13N-K11000S000, ON321J13N-K11000M000, ON321J13N-K11000L000, ON321J13N-K1100XL000, ON321J13N-K110XXL000, ON321J13N-K1103XL000",30.99,30.99,0.0,0.0
UNISEX - Tracksuit bottoms - verde acido,EA7 Emporio Armani,"XS, S, M, L, XL","EA7210002-M1200XS000, EA7210002-M12000S000, EA7210002-M12000M000, EA7210002-M12000L000, EA7210002-M1200XL000",79.99,60.0,25.0,19.989999999999995
BASIC CREWNECK - Sweatshirt - dark blue,Champion,"XS, S, M, XXL","C7641G08W-K1100XS000, C7641G08W-K11000S000, C7641G08W-K11000M000, C7641G08W-K110XXL000",44.99,36.0,20.0,8.990000000000002
IN THE LOOP HIKE - Bikini bottoms - bright nectar,Billabong,"XS, XL, XXL","BI781I0AE-H1100XS000, BI781I0AE-H1100XL000, BI781I0AE-H110XXL000",40.0,24.0,0.0,16.0
CROPPED CREW - Print T-shirt - true black,GAP,"XS, S, M, L, XL, XXL","GP021D0RX-Q1100XS000, GP021D0RX-Q11000S000, GP021D0RX-Q11000M000, GP021D0RX-Q11000L000, GP021D0RX-Q1100XL000, GP021D0RX-Q110XXL000",21.99,20.0,9.0,1.9899999999999984
VINTAGE LOGO  - Hoodie - minted green marl,Superdry,"6, 8, 10, 12, 14","SU221J1XG-M110006000, SU221J1XG-M110008000, SU221J1XG-M110010000, SU221J1XG-M110012000, SU221J1XG-M110014000",54.99,54.99,0.0,0.0
Straight leg jeans - black washed,Urban Classics,"26, 27, 28, 29, 30, 31, 32, 33, 34","UR621N00N-Q110026000, UR621N00N-Q110027000, UR621N00N-Q110028000, UR621N00N-Q110029000, UR621N00N-Q110030000, UR621N00N-Q110031000, UR621N00N-Q110032000, UR621N00N-Q110033000, UR621N00N-Q110034000",55.0,55.0,0.0,0.0
TEE - Basic T-shirt - preloved green,adidas Originals,"0/2 (XXS), 4/6 (XS), 8/10 (S), 12/14 (M), 16/18 (L), 20/22 (XL), 24/26 (XXL)","AD121D1V0-M1102XS000, AD121D1V0-M1100XS000, AD121D1V0-M11000S000, AD121D1V0-M11000M000, AD121D1V0-M11000L000, AD121D1V0-M1100XL000, AD121D1V0-M1102XL000",24.99,24.99,0.0,0.0
STRETCH SHORT RETRO BASEBALL TEE - Print T-shirt - whitesand jasper,Urban Classics,"XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL","UR621E01X-A1100XS000, UR621E01X-A11000S000, UR621E01X-A11000M000, UR621E01X-A11000L000, UR621E01X-A1100XL000, UR621E01X-A110XXL000, UR621E01X-A1103XL000, UR621E01X-A1104XL000, UR621E01X-A1105XL000",25.0,25.0,0.0,0.0
DRESS - Day dress - white,Urban Classics,"XS, S, M, L, XL","UR621C00C-A1100XS000, UR621C00C-A11000S000, UR621C00C-A11000M000, UR621C00C-A11000L000, UR621C00C-A1100XL000",40.0,40.0,0.0,0.0
ONLBEACH LIFE DRESS  - Shift dress - black,ONLY,"XXS, XS, S, M, L, XL, XXL, 3XL","ON321C3N0-Q110XXS000, ON321C3N0-Q1100XS000, ON321C3N0-Q11000S000, ON321C3N0-Q11000M000, ON321C3N0-Q11000L000, ON321C3N0-Q1100XL000, ON321C3N0-Q110XXL000, ON321C3N0-Q1103XL000",35.99,35.99,0.0,0.0
ONLTIA LIFE - Leggings - Trousers - black,ONLY,"XXSx30, XXSx32, XXSx34, XSx30, XSx32, XSx34, Sx30, Sx32, Sx34, Mx30, Mx32, Mx34, Lx30, Lx32, XLx30, XLx32, XLx34, XXLx30, XXLx32, XXLx34, 3XLx30, 3XLx32, 3XLx34","ON321A23J-Q110XXS030, ON321A23J-Q110XXS032, ON321A23J-Q110XXS034, ON321A23J-Q1100XS030, ON321A23J-Q1100XS032, ON321A23J-Q1100XS034, ON321A23J-Q11000S030, ON321A23J-Q11000S032, ON321A23J-Q11000S034, ON321A23J-Q11000M030, ON321A23J-Q11000M032, ON321A23J-Q11000M034, ON321A23J-Q11000L030, ON321A23J-Q11000L032, ON321A23J-Q1100XL030, ON321A23J-Q1100XL032, ON321A23J-Q1100XL034, ON321A23J-Q110XXL030, ON321A23J-Q110XXL032, ON321A23J-Q110XXL034, ON321A23J-Q1103XL030, ON321A23J-Q1103XL032, ON321A23J-Q1103XL034",32.99,30.0,9.0,2.990000000000002
UNISEX - Print T-shirt - brown,YOURTURN,"S, M, L, XL, XXL","YO1210105-O11000S000, YO1210105-O11000M000, YO1210105-O11000L000, YO1210105-O1100XL000, YO1210105-O110XXL000",14.99,11.0,27.0,3.99
MOTION CROSSOVER CROP - Print T-shirt - celeste/white,Under Armour,"XS, L, XL, XXL","UN241D0PO-K1100XS000, UN241D0PO-K11000L000, UN241D0PO-K1100XL000, UN241D0PO-K110XXL000",35.99,32.0,11.0,3.990000000000002
TRAVEL SOUVENIR - Print T-shirt - ecru marl,Superdry,8,SU221D2NG-A110008000,26.99,26.99,0.0,0.0
SKIRT - A-line skirt - black/white,BITE Studios,"XS, S, M, L, XL","BDM21B007-C1100XS000, BDM21B007-C11000S000, BDM21B007-C11000M000, BDM21B007-C11000L000, BDM21B007-C1100XL000",465.0,233.0,50.0,232.0
AMLA SKIRT MID - A-line skirt - channel blue,Polo Ralph Lauren,"2, 4, 10, 18, 20","PO221B03Z-K110111000, PO221B03Z-K110001000, PO221B03Z-K110006000, PO221B03Z-K110014000, PO221B03Z-K110016000",350.0,245.0,30.0,105.0
C_FIUME - Hoodie - natural eighteen,BOSS,"S, M, L","BB121J084-A11000S000, BB121J084-A11000M000, BB121J084-A11000L000",229.0,149.0,35.0,80.0
Trenchcoat - surrey tan,Polo Ralph Lauren,"XS, S, M, L, XL, XXL","PO221U04G-B1100XS000, PO221U04G-B11000S000, PO221U04G-B11000M000, PO221U04G-B11000L000, PO221U04G-B1100XL000, PO221U04G-B110XXL000",750.0,750.0,0.0,0.0
TOUCHEYES - Jeans Skinny Fit - black,MAX&Co.,"25, 26, 27, 28, 29, 30, 31","MQ921N019-Q110025000, MQ921N019-Q110026000, MQ921N019-Q110027000, MQ921N019-Q110028000, MQ921N019-Q110029000, MQ921N019-Q110030000, MQ921N019-Q110031000",159.99,159.99,0.0,0.0
MONOLOGO SLIM TEE 2 PACK - Print T-shirt - pastel lilac/bright white,Calvin Klein Jeans,"XXS, XS, S, M, L, XL, XXL, 3XL","C1821D09N-I110XXS000, C1821D09N-I1100XS000, C1821D09N-I11000S000, C1821D09N-I11000M000, C1821D09N-I11000L000, C1821D09N-I1100XL000, C1821D09N-I110XXL000, C1821D09N-I1103XL000",54.99,54.99,0.0,0.0
WITH FRONT PRINT UNISEX - Tracksuit bottoms - black,YOURTURN,"XXS, XS, S, M, L, XL, XXL","YO12101CF-Q110XXS000, YO12101CF-Q1100XS000, YO12101CF-Q11000S000, YO12101CF-Q11000M000, YO12101CF-Q11000L000, YO12101CF-Q1100XL000, YO12101CF-Q110XXL000",23.99,23.99,0.0,0.0
Cardigan - dark green,Massimo Dutti,"XS, S, M, L","M3I21I0UY-M1100XS000, M3I21I0UY-M11000S000, M3I21I0UY-M11000M000, M3I21I0UY-M11000L000",59.95,59.95,0.0,0.0
FLORAL STRETCH COTTON BOATNECK T-SHIRT - Print T-shirt - cream/multi,Lauren Ralph Lauren,"S, M, L","L4221D0LO-A11000S000, L4221D0LO-A11000M000, L4221D0LO-A11000L000",59.99,59.99,0.0,0.0
HIGH WAIST ZEBRA CUT  - Trousers - asphalt/black,Urban Classics,"XS, S, M, L, XXL, 3XL, 4XL, 5XL","UR621A057-Q1100XS000, UR621A057-Q11000S000, UR621A057-Q11000M000, UR621A057-Q11000L000, UR621A057-Q110XXL000, UR621A057-Q1103XL000, UR621A057-Q1104XL000, UR621A057-Q1105XL000",35.0,35.0,0.0,0.0
UNISEX 2 PACK - Basic T-shirt - white/black,YOURTURN,"XS, M, L, XL, XXL","YO12101B3-A1100XS000, YO12101B3-A11000M000, YO12101B3-A11000L000, YO12101B3-A1100XL000, YO12101B3-A110XXL000",16.99,16.99,0.0,0.0
BUD - Jumper - blue,Holzweiler,"XXS, XS, S, M, L, XL","HO021I04I-K110XXS000, HO021I04I-K1100XS000, HO021I04I-K11000S000, HO021I04I-K11000M000, HO021I04I-K11000L000, HO021I04I-K1100XL000",195.0,117.0,40.0,78.0
SHORT SLEEVE - Polo shirt - apricot/dark blue/white,Polo Ralph Lauren,"S, M","PO241D009-H11000S000, PO241D009-H11000M000",130.0,117.0,10.0,13.0
LOGO RACER  - Tracksuit bottoms - rice white,Superdry,"8, 10, 12, 14, 16","SU221S09N-E110008000, SU221S09N-E110010000, SU221S09N-E110012000, SU221S09N-E110014000, SU221S09N-E110016000",34.99,34.99,0.0,0.0
ASYMMETRIC  - Top - terracotta,Urban Classics,"XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL","UR621E00B-O1100XS000, UR621E00B-O11000S000, UR621E00B-O11000M000, UR621E00B-O11000L000, UR621E00B-O1100XL000, UR621E00B-O110XXL000, UR621E00B-O1103XL000, UR621E00B-O1104XL000, UR621E00B-O1105XL000",35.0,35.0,0.0,0.0
Trousers - dark grey,Massimo Dutti,"6, 8, 10, 12, 14, 16","M3I21A13W-C110034000, M3I21A13W-C110036000, M3I21A13W-C110038000, M3I21A13W-C110040000, M3I21A13W-C110042000, M3I21A13W-C110044000",89.95,89.95,0.0,0.0
KK RETRO  - Winter jacket - black,Karl Kani,"M, L","KK121U01Q-Q11000M000, KK121U01Q-Q11000L000",155.0,155.0,0.0,0.0
LOISTO UNIKKO PLACEMENT  - Sweatshirt - dark navy/light green/off-white,Marimekko,"XXS, XS, S, M, XL, XXL","M4K21000V-K110XXS000, M4K21000V-K1100XS000, M4K21000V-K11000S000, M4K21000V-K11000M000, M4K21000V-K1100XL000, M4K21000V-K110XXL000",219.99,219.99,0.0,0.0
HAMANNA - Shorts - open beige,HUGO,"4, 6, 14","HU721S01B-B110032000, HU721S01B-B110034000, HU721S01B-B110042000",129.99,97.0,25.0,32.99000000000001
VHALTER ROMPER - Jumpsuit - purple,GAP,"XXS, XS, S, M, L, XL, XXL","GP021T02J-I110XXS000, GP021T02J-I1100XS000, GP021T02J-I11000S000, GP021T02J-I11000M000, GP021T02J-I11000L000, GP021T02J-I1100XL000, GP021T02J-I110XXL000",39.99,39.99,0.0,0.0
BELLSBBMALENA JACKET - Summer jacket - oyster grey,Bruuns Bazaar,"8, 14","BR321U01Z-C110036000, BR321U01Z-C110042000",219.99,198.0,10.0,21.99000000000001
TANK - Top - black/white,Nike Performance,"XS, S, M, XL, XXL","N1241D1XQ-Q1100XS000, N1241D1XQ-Q11000S000, N1241D1XQ-Q11000M000, N1241D1XQ-Q1100XL000, N1241D1XQ-Q1102XL000",22.99,22.99,0.0,0.0
Day dress - patterned,HUGO,"4, 6, 8, 10, 12, 14, 16","HU721C0VC-T110032000, HU721C0VC-T110034000, HU721C0VC-T110036000, HU721C0VC-T110038000, HU721C0VC-T110040000, HU721C0VC-T110042000, HU721C0VC-T110044000",239.0,239.0,0.0,0.0
PLAY UP 3 0 - Sports shorts - schwarz/weiss,Under Armour,"XS, S, M, L, XL, XXL","UN241E0DY-Q1200XS000, UN241E0DY-Q12000S000, UN241E0DY-Q12000M000, UN241E0DY-Q12000L000, UN241E0DY-Q1200XL000, UN241E0DY-Q120XXL000",24.99,24.99,0.0,0.0
Bikini top - black one,BOSS,"M, L, XL, XXL","BB181J004-Q11000M000, BB181J004-Q11000L000, BB181J004-Q1100XL000, BB181J004-Q110XXL000",54.99,54.99,0.0,0.0
3-STRIPES GRAPHIC V-BACK   - Swimsuit - blue,adidas Performance,"22, 24, 26, 28, 30, 32, 34, 36, 38, 40","AD581G08L-L110026000, AD581G08L-L110028000, AD581G08L-L110030000, AD581G08L-L110032000, AD581G08L-L110034000, AD581G08L-L110036000, AD581G08L-L110038000, AD581G08L-L110040000, AD581G08L-L110042000, AD581G08L-L110044000",37.95,37.95,0.0,0.0
BEACH CLUB SOLIDS - Bikini top - black,Lauren Ralph Lauren,"10, 12, 18","L4281J01A-Q110006000, L4281J01A-Q110008000, L4281J01A-Q110014000",114.99,103.0,10.0,11.989999999999995
SATIN TANK  - Top - black,Calvin Klein Jeans,"XXS, XS, XL, 2XL, 3XL, 4XL, 6XL","C1821E066-Q110XXS000, C1821E066-Q1100XS000, C1821E066-Q1100XL000, C1821E066-Q1102XL000, C1821E066-Q1103XL000, C1821E066-Q1104XL000, C1821E066-Q1106XL000",84.99,76.0,11.0,8.989999999999995
LADIES TIE DYE HIGH WAIST  - Leggings - Trousers - black,Urban Classics,"XS, S, M, L, XL","UR621A03C-Q1100XS000, UR621A03C-Q11000S000, UR621A03C-Q11000M000, UR621A03C-Q11000L000, UR621A03C-Q1100XL000",35.0,35.0,0.0,0.0
Shift dress - black,Anna Field,"XS, S, M, L, XL","AN621C21C-Q1100XS000, AN621C21C-Q11000S000, AN621C21C-Q11000M000, AN621C21C-Q11000L000, AN621C21C-Q1100XL000",33.99,18.0,47.0,15.990000000000002
ARMILLA - Shirt dress - schwarz,MAX&Co.,"6, 8, 14","MQ921C0GN-Q110034000, MQ921C0GN-Q110036000, MQ921C0GN-Q110042000",234.99,164.0,30.0,70.99000000000001
AGURA - Short coat - pink four,HUGO,"4, 6, 10, 12, 14","HU721U08J-J110032000, HU721U08J-J110034000, HU721U08J-J110038000, HU721U08J-J110040000, HU721U08J-J110042000",289.0,289.0,0.0,0.0
SWEET ALOHA RUCHED - Bikini top - multi,Billabong,"S, M, L, XL","BI781J0ED-T11000S000, BI781J0ED-T11000M000, BI781J0ED-T11000L000, BI781J0ED-T1100XL000",44.99,40.0,11.0,4.990000000000002
ROUCHES - Jumper - black,Versace Jeans Couture,"M, L, XL","VEI21I015-Q11000M000, VEI21I015-Q11000L000, VEI21I015-Q1100XL000",329.99,214.0,35.0,115.99000000000001
(M) ONE 7/8 - Leggings - smokey mauve,Nike Performance,"XXS, XS, S, M, L, XL, XXL","N1241E1X1-I1102XS000, N1241E1X1-I1100XS000, N1241E1X1-I11000S000, N1241E1X1-I11000M000, N1241E1X1-I11000L000, N1241E1X1-I1100XL000, N1241E1X1-I1102XL000",49.99,45.0,10.0,4.990000000000002
MULTI PLACEMENT LOGO TEE - Print T-shirt - black,Calvin Klein Jeans,"XS, S, XL","C1821D0PP-Q1100XS000, C1821D0PP-Q11000S000, C1821D0PP-Q1100XL000",49.99,45.0,10.0,4.990000000000002
MOM A LINE SHORT - Denim shorts - light blue denim,Levi's®,"23, 24, 25, 26, 27, 28, 29","LE221S01A-K160023000, LE221S01A-K160024000, LE221S01A-K160025000, LE221S01A-K160026000, LE221S01A-K160027000, LE221S01A-K160028000, LE221S01A-K160029000",39.99,36.0,10.0,3.990000000000002
CLASS  - Sweatshirt - dark navy/white,Carhartt WIP,"XS, S, M, L","C1421J05M-K1100XS000, C1421J05M-K11000S000, C1421J05M-K11000M000, C1421J05M-K11000L000",99.99,99.99,0.0,0.0
MUSHROOM WOOD - Straight leg jeans - blue denim,Fanfare,"4, 6, 8, 10, 12, 14, 16, 18","F7Z21N002-K110004000, F7Z21N002-K110006000, F7Z21N002-K110008000, F7Z21N002-K110010000, F7Z21N002-K110012000, F7Z21N002-K110014000, F7Z21N002-K110016000, F7Z21N002-K110018000",195.0,195.0,0.0,0.0
MIT FEINER STRUKTUR - Basic T-shirt - egg white,Marc O'Polo DENIM,"S, M, L, XL","OP521D0J0-A11000S000, OP521D0J0-A11000M000, OP521D0J0-A11000L000, OP521D0J0-A1100XL000",49.99,49.99,0.0,0.0
ANGELABB LS T-SHIRT - Jumper - chateau grey,Bruuns Bazaar,"XS, S, M, L, XL","BR321I05D-C1100XS000, BR321I05D-C11000S000, BR321I05D-C11000M000, BR321I05D-C11000L000, BR321I05D-C1100XL000",74.99,49.0,35.0,25.989999999999995
PUFF SLEEVE PLUNGE FLOWY - Maxi dress - brilliant white,Abercrombie & Fitch,"XXS, XS, S, M, L","A0F21C0G8-A110XXS000, A0F21C0G8-A1100XS000, A0F21C0G8-A11000S000, A0F21C0G8-A11000M000, A0F21C0G8-A11000L000",89.99,89.99,0.0,0.0
SOLLY TEE SOLID - Basic T-shirt - white,Samsøe Samsøe,"XS, S, M, L, XL","SA321D02T-A1100XS000, SA321D02T-A11000S000, SA321D02T-A11000M000, SA321D02T-A11000L000, SA321D02T-A1100XL000",34.99,34.99,0.0,0.0
2-PACK - Leggings - Trousers - black,Urban Classics,"S, M, L, XL","UR621A07G-Q11000S000, UR621A07G-Q11000M000, UR621A07G-Q11000L000, UR621A07G-Q1100XL000",55.0,55.0,0.0,0.0
GRAPHIC CREWNECK - Print T-shirt - sand,Champion,"XS, S, M, L, XL","C7641D080-B1100XS000, C7641D080-B11000S000, C7641D080-B11000M000, C7641D080-B11000L000, C7641D080-B1100XL000",20.99,20.99,0.0,0.0
GIUBBOTTO - Faux leather jacket - nero,Patrizia Pepe,"12, 14, 16","P1421G08E-Q110044000, P1421G08E-Q110046000, P1421G08E-Q110048000",589.99,413.0,30.0,176.99
TUBE  - Top - black,adidas Originals,"0/2 (XXS), 4/6 (XS), 8/10 (S), 12/14 (M), 16/18 (L), 20/22 (XL), 24/26 (XXL)","AD121D1UZ-Q1102XS000, AD121D1UZ-Q1100XS000, AD121D1UZ-Q11000S000, AD121D1UZ-Q11000M000, AD121D1UZ-Q11000L000, AD121D1UZ-Q1100XL000, AD121D1UZ-Q1102XL000",22.99,22.99,0.0,0.0
UNISEX - Print T-shirt - black,YOURTURN,"XXS, XS, S, M, L, XL, XXL","YO12100TA-Q110XXS000, YO12100TA-Q1100XS000, YO12100TA-Q11000S000, YO12100TA-Q11000M000, YO12100TA-Q11000L000, YO12100TA-Q1100XL000, YO12100TA-Q110XXL000",14.99,7.0,53.0,7.99
TAILORLESS RETRO - Bootcut jeans - dark blue,7 for all mankind,"25, 26, 27, 28, 29, 30","7F121N133-K110025000, 7F121N133-K110026000, 7F121N133-K110027000, 7F121N133-K110028000, 7F121N133-K110029000, 7F121N133-K110030000",224.99,146.0,35.0,78.99000000000001
BEACH CLUB SOLIDS - Bikini top - black,Lauren Ralph Lauren,"8, 14, 16","L4281J01L-Q110004000, L4281J01L-Q110010000, L4281J01L-Q110012000",104.99,104.99,0.0,0.0
CROPPED 2-PACK - Top - black black,Urban Classics,"XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL","UR621D08R-Q1100XS000, UR621D08R-Q11000S000, UR621D08R-Q11000M000, UR621D08R-Q11000L000, UR621D08R-Q1100XL000, UR621D08R-Q110XXL000, UR621D08R-Q1103XL000, UR621D08R-Q1104XL000, UR621D08R-Q1105XL000",35.0,35.0,0.0,0.0
SOURCE SHIRT UNISEX - Button-down blouse - white,BLKVIS,"S, M, L, XL, XXL","BVT22D002-A11000S000, BVT22D002-A11000M000, BVT22D002-A11000L000, BVT22D002-A1100XL000, BVT22D002-A110XXL000",59.99,59.99,0.0,0.0
WOMENS BLOUSE - Blouse - cedro,Elisabetta Franchi,"8, 12, 14","EF121E0A8-E110040000, EF121E0A8-E110044000, EF121E0A8-E110046000",254.99,166.0,35.0,88.99000000000001
SWIM WOMEN HIGH WAIST  - Swimming shorts - black,Puma,"XS, S, M, L","PU181H002-Q1100XS000, PU181H002-Q11000S000, PU181H002-Q11000M000, PU181H002-Q11000L000",29.99,29.99,0.0,0.0
BRAZILIAN - Bikini bottoms - bold pink,Calvin Klein Swimwear,"XS, S, M, L, XL","C1781I06K-J1100XS000, C1781I06K-J11000S000, C1781I06K-J11000M000, C1781I06K-J11000L000, C1781I06K-J1100XL000",44.99,40.0,11.0,4.990000000000002
BUCKLE TANK - Top - black,Calvin Klein Jeans,"XXS, XL, 2XL, 3XL, 4XL, 5XL","C1821E064-Q110XXS000, C1821E064-Q1100XL000, C1821E064-Q1102XL000, C1821E064-Q1103XL000, C1821E064-Q1104XL000, C1821E064-Q1105XL000",84.99,76.0,11.0,8.989999999999995
STACKED INSTITUTIONAL TEE - Print T-shirt - black,Calvin Klein Jeans,"XXS, XS, S, L, XXL","C1821D0Q6-Q110XXS000, C1821D0Q6-Q1100XS000, C1821D0Q6-Q11000S000, C1821D0Q6-Q11000L000, C1821D0Q6-Q110XXL000",39.99,36.0,10.0,3.990000000000002
TRIANGLE - Print T-shirt - jet black,Guess,"XS, S, M","GU121D1R6-Q1100XS000, GU121D1R6-Q11000S000, GU121D1R6-Q11000M000",54.99,49.0,11.0,5.990000000000002
BASIC  - Windbreaker - dark olive,Urban Classics,"XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL","UR621G00U-N1100XS000, UR621G00U-N11000S000, UR621G00U-N11000M000, UR621G00U-N11000L000, UR621G00U-N1100XL000, UR621G00U-N110XXL000, UR621G00U-N1103XL000, UR621G00U-N1104XL000, UR621G00U-N1105XL000",40.0,40.0,0.0,0.0
EMPIRE WAIST - Day dress - june coral,GAP,"XXS, XS, S, M, L, XL, XXL","GP021C0SN-J110XXS000, GP021C0SN-J1100XS000, GP021C0SN-J11000S000, GP021C0SN-J11000M000, GP021C0SN-J11000L000, GP021C0SN-J1100XL000, GP021C0SN-J110XXL000",64.99,64.99,0.0,0.0
